price,link,title,location,description,Nearest intersection,Bedrooms,Bathrooms,Unit type,Parking included,sqft,sqm
2499.0,/v-apartments-condos/vancouver/luxury-studio-in-central-downtown/1683693793,Luxury Studio in central Downtown,Vancouver,Please call 7783164156 This amazing downtown Vancouver furnished studio rental at the Wall Center is right in the heart of all the action (1050 Burrard St.) and allows you to experience inner city ...,Burrard Street / Comox Street,0.0,1.0,Apartment,1,500.0,46.4515
2050.0,/v-apartments-condos/delta-surrey-langley/1-bed-1-bath-apartment-for-rent/1695077289,1 bed 1 bath apartment for rent,Surrey,"Cute 1 bedroom condo! Beautiful, professionally installed, laminate flooring and nice modern updated bathroom and kitchen. Central to everything, walking distance to Guildford shopping mall, grocery ...",156 Street / 102 Avenue,1.0,1.0,Apartment,2,620.0,57.59986
2200.0,/v-apartments-condos/vancouver/furnished-1-bed-1-bath-in-chinatown-w-great-storage/1695077287,"Furnished 1 bed, 1 bath in Chinatown w/ great storage",Vancouver,"Built in 2018, Cityzen is on the edge of Chinatown. This furnished 1 bedroom, 1 bath condo is hip spotlessly clean and an inviting space to relax. This suite comes with 1 queen bed in the bedroom, ...",West 12th Avenue / Columbia Street,1.0,1.0,Condo,0,520.0,48.30956
4300.0,/v-apartments-condos/burnaby-new-westminster/luxurious-fully-furnished-unit-with-panoramic-views-for-rent/1695076856,Luxurious Fully Furnished Unit with Panoramic Views for Rent,Port Coquitlam,"View, View, View!!! Enjoy breathtaking panoramic views of Mountain Baker and the city from this stunning, very new corner unit. On the 36th floor! Featuring a desirable floor plan, the living room ...",Apel Drive / Ulster Street,3.0,2.0,Apartment,1,1172.0,108.882316
3050.0,/v-apartments-condos/vancouver/gorgeous-concrete-highrise-penthouse-unit-available-for-rent/1695076794,Gorgeous concrete highrise Penthouse unit available for rent,Vancouver,Gorgeous concrete highrise Penthouse unit! 2 Bedroom 1 Bath with floor to ceiling windows. Stunning 180 degree views from Central Park to the Gulf Islands and downtown to Northshore mountains. just ...,Boundary Road / Vanness Avenue,2.0,1.0,Condo,1,720.0,66.89016
2000.0,/v-apartments-condos/delta-surrey-langley/rentrentrent/1695076477,rentrentrent,Surrey,rentrentrent,88 Avenue / 168 Street,1.0,2.0,Condo,1,1234.0,114.642302
2570.0,/v-apartments-condos/vancouver/1-bedroom-suite-at-fairview-near-main-st/1695076325,1 Bedroom Suite at Fairview Near Main St,Vancouver,"$Rent/month $2570 Sq Ft 600 Unit Type 1 BEDROOM 55 East 12th Avenue - Vancouver BC 25% Telus TV and Internet Activation when you rent at Fairview ""Images shown are display suites and may not ...",East 12th Avenue / Quebec Street,1.0,1.0,Apartment,0,600.0,55.7418
2800.0,/v-apartments-condos/vancouver/2bdr-1-bath-avail-aug-01-61st-and-oak-near-ubc-yvr/1695075437,2BDR 1 Bath Avail Aug 01 - 61st and Oak - near UBC & YVR,Vancouver,"Bright/Beautiful 2BR + 1 Bath Suite near UBC & YVR Available Aug 01 (Vancouver West) Modern house, located between Cambie (Heather) and Oak on 61st Ave: -- 2BR +1Bath with bright 9' ceiling lower ...",Oak Street / West 59th Avenue,2.0,1.0,Apartment,0,700.0,65.0321
3100.0,/v-apartments-condos/delta-surrey-langley/newer-townhouse-2-bedroom-den-2-full-bathrooms/1695073046,"Newer Townhouse 2 bedroom + Den, 2 full bathrooms",Surrey,"If you see this posting, it’s still available PLEASE DO NOT ASK. Due to volume of inquiries only selected applicants will be contacted. Welcome to Hawthrone! A Mosaic built complex with a small-town ...",Old McLellan Road / 57 Avenue,2.5,2.0,Townhouse,3,1300.0,120.7739
1650.0,/v-apartments-condos/delta-surrey-langley/1650-2-bedroom-1-bathroom-aldergrove/1695072423,$1650 / 2 Bedroom 1 Bathroom Aldergrove,Langley Township,"2 bedroom, 1 bathroom basement suite with separate entrance for rent in a house located in the Aldergrove. $1650 a month with all utilities included. In-suite laundry once a week. No pets and no ...",272 Street / 28B Avenue,2.0,1.0,Basement,2,900.0,83.6127
3650.0,/v-apartments-condos/vancouver-downtown-west-end/downtown-3-bedroom-apartment-granville-georgia/1695071955,Downtown 3 bedroom apartment Granville & Georgia,Vancouver,The Hudson 610 Granville Street (NON SMOKING BUILDING) Building Consierge and entrance from Granville Street 3 bedroom apartment 650 sq. ft. (see plan) AVAILABLE NOW ready for move in Large bedroom ...,Dunbar Street / West 37th Avenue,3.0,1.0,Condo,0,650.0,60.38695
1650.0,/v-apartments-condos/delta-surrey-langley/cozy-bright-1-bedroom-in-surrey/1695069523,"Cozy, bright 1 bedroom in Surrey",Surrey,"Hello Prospective Tenant: We have a cozy, bright 1-bedroom suite in Surrey including all utilities, shared laundry and wi-fi. Close to transit. Located on a quiet residential street Small pets are ...",148 Street / 69A Avenue,1.0,1.0,Basement,0,550.0,51.09665
2900.0,/v-apartments-condos/ubc-university-british-columbia/1-bedroom-and-den-on-ubc-campus-furnished-ubc-vancouver/1695068609,1 Bedroom and Den on UBC Campus Furnished (UBC - VANCOUVER),Vancouver,"Available August 1st 2024. 1 bedroom and den apartment fully furnished in the heart of UBC Campus. Higher Floor 1 bedroom with closet. A/C Den can be used for a variety of uses, window in den Open ...",University Boulevard / Dalhousie Road,1.5,1.0,Apartment,1,630.0,58.52889
1200.0,/v-apartments-condos/vancouver/large-furnished-bedroom-near-41-430-r4-49-26-bus-stops/1695068168,"LARGE Furnished bedroom near 41, 430, R4, 49, 26 Bus Stops",Vancouver,Large furnished bedroom available for rent on August 1st. Located in a quiet and safe residential neighborhood of Killarney. Looking for tenant who is quiet and clean and will not be having many ...,East 41st Avenue / Kerr Street,1.0,1.0,House,1,1234.0,114.642302
2900.0,/v-apartments-condos/vancouver/rental-move-in-july-15-2024/1695067981,"Rental move-in July 15, 2024",Vancouver,"North Nanaimo, Walking distant to Dover Bay Secondary and McGirr elementary schools and medical and blood test laboratory and dental clinic. 5 minutes drive to Nanaimo mall. Shared laundry with below ...",West 70th Avenue / Cartier Street,3.0,1.0,Duplex/Triplex,2,1300.0,120.7739
850.0,/v-apartments-condos/vancouver/furnished-bedroom-near-41-430-r4-26-49-bus-stops/1695066476,"Furnished bedroom near 41, 430, R4, 26, 49 Bus Stops",Vancouver,Furnished bedroom available on July 1st. Located in a quiet and safe residential neighborhood of Killarney. Female tenant only because the other tenants are female. Looking for tenant who is quiet ...,East 41st Avenue / Kerr Street,1.0,1.0,House,1,1234.0,114.642302
2400.0,/v-apartments-condos/vancouver/furnished-2br-1-bath-suite-in-killarney-available-now/1695065912,Furnished 2BR 1 Bath Suite in Killarney - AVAILABLE NOW,Vancouver,"Furnished 2 bedroom, 1 bathroom and 1 kitchen basement suite available for rent anytime. Located in a quiet and safe residential neighborhood. Searching for two tenants, but also open to three ...",East 41st Avenue / Kerr Street,2.0,1.0,House,1,1234.0,114.642302
3640.0,/v-apartments-condos/vancouver/century-2-bedrooms-apartment-for-rent/1690225320,Century - 2 Bedrooms Apartment for Rent,North Vancouver,"Century by Cressey offers pet-friendly studio, one-, two-, and three-bedroom rental homes in the vibrant Central Lonsdale neighbourhood of North Vancouver. This building is a walker's paradise as the ...",East 13th Street / St Andrews Avenue,2.0,2.0,Apartment,0,726.0,67.447578
2100.0,/v-apartments-condos/delta-surrey-langley/furnished-1-bed-1-bath-apartment/1695065512,Furnished 1 Bed 1 Bath Apartment,Surrey,Available from July 10 for 1 year lease @ $2100/Mo. - Building Parking and storage included - 24 Hours Concierge. - Includes Building Amenities - Fitness Centre / Swimming Pool / Tennis Court / ...,Old McLellan Road / 57 Avenue,1.0,1.0,Apartment,1,512.0,47.566336
2500.0,/v-apartments-condos/burnaby-new-westminster/exciting-rental-opportunity-in-metrotown-area/1695063196,Exciting Rental Opportunity in Metrotown Area,Burnaby,2 Bedroom 2 Full Bathroom Basement Suite for Rent! Ready to move in as soon as May 15th! This spacious and modern 2-bedroom basement suite features: ✨ 2 Full Bathrooms – Convenience and privacy for ...,Rumble Street / McGregor Avenue,2.0,2.0,Basement,0,800.0,74.3224
2800.0,/v-apartments-condos/north-shore/1-bed-1-bath-furnished-basement-suite/1695063009,1 bed 1 bath furnished basement suite,North Vancouver,"1 bed + 1 bath spacious walk out suite. Furnished with bed, sofabed, dining table, TV, coffee table, towels, kitchen supplies, more can be negotiated. Close to elementary school, grocery stores, ...",Marine Drive / Bridgman Avenue,1.0,1.0,Basement,1,700.0,65.0321
2380.0,/v-apartments-condos/vancouver/century-studio-apartment-for-rent/1690225318,Century - Studio Apartment for Rent,North Vancouver,"Century by Cressey offers pet-friendly studio, one-, two-, and three-bedroom rental homes in the vibrant Central Lonsdale neighbourhood of North Vancouver. This building is a walker's paradise as the ...",East 13th Street / St Andrews Avenue,0.0,1.0,Apartment,0,456.0,42.363768
2400.0,/v-apartments-condos/vancouver/century-1-bedroom-apartment-for-rent/1690225316,Century - 1 Bedroom Apartment for Rent,North Vancouver,"Century by Cressey offers pet-friendly studio, one-, two-, and three-bedroom rental homes in the vibrant Central Lonsdale neighbourhood of North Vancouver. This building is a walker's paradise as the ...",East 13th Street / St Andrews Avenue,1.0,1.0,Apartment,0,472.0,43.850216
2195.0,/v-apartments-condos/delta-surrey-langley/berry-road-apartments-2-bdrm-available-at-5411-208-street-l/1684534061,"Berry Road Apartments - 2 Bdrm available at 5411 - 208 Street, L",Delta/Surrey/Langley,"Visit our Website: https://www.capreit.ca/apartments-for-rent/langley-bc/berry-road-apartments/ Located on the brim of Nikomel Park in Langley, this location offers you a quiet neighborhood while ...",Douglas Crescent / 208 Street,2.0,1.0,Apartment,0,874.0,81.197222
2890.0,/v-apartments-condos/vancouver/2-890-1br-505ft2-2-890-777-richards-st-telus-garden-pet/1695062303,"$2,890 / 1br - 505ft2 - $2,890 777 Richards St. Telus Garden pet",Vancouver,"Welcome to Telus Garden! This prime home has the most sought after layout of all the one bedroom & den units. Unobstructed views all the way to Burnaby from the kitchen, dinning area and bedroom, ...",Richards Street / Robson Street,1.5,1.0,Apartment,0,505.0,46.916015
3450.0,/v-apartments-condos/vancouver/rare-luxury-olympic-village-condo/1695061922,Rare Luxury Olympic Village Condo,Vancouver,"Available December 1, 2024 - March 31, 2025 4-month rental agreement 1, 2, or 3-month rental may be possible This rare, architect-designed condo in the heart of Olympic Village offers many modern ...",Quebec Street / East 1st Avenue,1.0,1.0,Condo,1,674.0,62.616622
2750.0,/v-apartments-condos/vancouver/downtown-apartment-furnished/1695059778,Downtown Apartment Furnished,Vancouver,Fantastic location walking distance from Waterfront Station. Den can easily be converted to a 2nd bedroom. No pets. No smoking. All utilities/internet included for a seamless move-in :) New EV ...,West Pender Street / Seymour Street,1.5,1.0,Apartment,1,700.0,65.0321
4800.0,/v-apartments-condos/vancouver/beautiful-furnished-coach-house-july-24-great-location/1695057383,"Beautiful furnished coach house July 24, great location",Vancouver,"If you're looking for a chic, stylish place... look no further. Beautifully furnished, upscale detached 3 bedroom 2 bath coach house located near Shaughnessy area. This loft style gem is designed ...",West 33rd Avenue / Laurel Street,3.0,2.0,House,1,1000.0,92.903
2550.0,/v-apartments-condos/delta-surrey-langley/riverside-gardens-townhouses-3-bedroom-townhome-for-rent-langl/1692208952,Riverside Gardens Townhouses - 3 Bedroom Townhome for Rent Langl,Delta/Surrey/Langley,"Riverside Gardens Townhouses in Langley, BC are spacious, newly renovated two and three bedroom townhomes for rent with many upgrades inside and out. Improvements at Riverside Gardens, located at ...",203 Street / 52 Avenue,3.0,1.0,House,0,1054.0,97.919762
2450.0,/v-apartments-condos/delta-surrey-langley/encore-apartments-2-bedroom-apartment-for-rent-langley/1690975841,Encore Apartments - 2 Bedroom Apartment for Rent Langley,Delta/Surrey/Langley,"Type A Floor Plan - 895 sq ft. Cats allowed at Encore Building Overivew Enjoy luxury apartment living at Encore Apartments for rent in Langley, BC, conveniently located at 19899 55a Avenue, close to ...",56 Avenue / 199 Street,2.0,2.0,Apartment,0,895.0,83.148185
3800.0,/v-apartments-condos/delta-surrey-langley/2-bed-den-2-bath-in-white-rock-bc/1693638659,"2 bed + den, 2 bath in White Rock, BC",White Rock,"UNIT Corner unit (facing south west), 2nd floor, lots of light throughout the day. Great feature: very large den is placed on the corner and is surrounded by 6 windows. It is currently set up as an ...",Best Street / Vine Avenue,2.5,2.0,Condo,1,1200.0,111.4836
1900.0,/v-apartments-condos/ubc-university-british-columbia/1bed1bath-large-studio-suite-for-rent-near-ubc/1695055127,1Bed1Bath large Studio Suite for rent near UBC,Vancouver,"2 mins walk to bus station, 12 mins to UBC by bus. Convenient transportation. Independent entrance. Large space studio. Enjoy whole semi-basement facing South with sunshine. Quiet and peaceful ...",Blenheim Street / West 28th Avenue,0.0,1.0,Basement,1,430.0,39.94829
2590.0,/v-apartments-condos/vancouver/heritage-one-bedroom-at-burrard-and-robson/1692945725,Heritage One-bedroom at Burrard and Robson,Vancouver,"Location, location, location! Live at the centre of it all in this New York City-style character building in the heart of downtown Vancouver. Here's the video: https://youtu.be/eMq3SdZud9A This ...",Burrard Street / Robson Street,1.0,1.0,Apartment,0,623.0,57.878569
2400.0,/v-apartments-condos/burnaby-new-westminster/great-location-1-bed-den-for-rent-lougheedtowncenter-sfu/1693576562,Great location! 1 Bed + Den for rent -  LougheedTownCenter (SFU),Coquitlam,"Luxurious near new 1 bed & den 580 Sqft high-rise apartment located across from City of Lougheed Mall, next to Coquitlam college, 7 minutes drive to SFU Burnaby campus. Walking distance to Lougheed ...",Whiting Way / Brookmere Avenue,1.5,1.0,Apartment,1,580.0,53.88374
2245.0,/v-apartments-condos/burnaby-new-westminster/skyview-apartments-1-bdrm-available-at-908-sixth-avenue-new-w/1686872272,"Skyview Apartments - 1 Bdrm available at 908 Sixth Avenue, New W",New Westminster,$500 Security Deposit Move in this month and you may qualify for our incentive. Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/skyview-apartments/ Landscaped lobby ...,Eighth Street / Sixth Avenue,1.0,1.0,Apartment,0,595.0,55.277285
2250.0,/v-apartments-condos/vancouver/2-bedroom-suite-rental-heart-of-commercial-drive/1691006654,2 Bedroom Suite Rental - Heart of Commercial Drive,Vancouver,"2 Bedroom Suite, Heart of Commercial Drive, East Vancouver. Ideal for two adults and 1-2 children. Lower floor of heritage home. Shared laundry. New appliances, newly painted. $2250 per month. Plus ...",Commercial Drive / Kitchener Street,2.0,1.0,House,0,750.0,69.67725
2300.0,/v-apartments-condos/vancouver/near-ubc-arbutus-quilchena-1-bdrm-1bath-650-sqft/1695105973,Near UBC-Arbutus-Quilchena-1 Bdrm-1Bath/650 sqft,Vancouver,"Welcome to a clean & bright 650 sqft UNFURNISHED, private entrance, basement suite in a family home. Located in the desirable and safe neighbourhood of Quilchena/Arbutus, and 20 minutes from UBC ON ...",West King Edward Avenue / Brakenridge Street,1.0,1.0,Basement,0,650.0,60.38695
3500.0,/v-apartments-condos/north-shore/modern-duplex-north-vancouver/1695053256,Modern Duplex (North Vancouver),North Vancouver,"Parking: Yes (2 plus street parking Storage Locker: No Utilities: No Description Fully renovated 2 bedroom, 1.5 bath top Floor with High ceilings and lots of natural lights! Feels like Home with a ...",West Keith Road / Forbes Avenue,2.0,1.5,Duplex/Triplex,2,1000.0,92.903
